Loan Loss Provisions  ,Total Deposits Ratio,Non-Interest Expenses,Loan Loss Provisions Ratio,Cumulative Gaps Over Total Assets,Profits Before Tax,Target
824.0,0.0006766490230100804,7591.0,0.21116780408548197,58.13776763672026,5168.0,0.0
960.0,0.00042472829204846313,8931.0,0.23622047244094488,4.384529827514168,11431.0,0.0
623.0,0.00024844891497106264,5563.0,0.358472435598672,64.74419210479797,8004.0,0.0
2460603.5403156807,0.06826770779130156,4730839.0,1.8852002707940523,34.105274130863215,390813.0,1.0
20825.0,0.040551703580335906,304541.0,0.22197902535378874,47.47309588188687,391550.0,0.0
23471.0,0.010690630478496718,102517.0,0.44463792726851825,17.045510427946756,96311.0,0.0
2887292.375,0.06826770779130156,1380106.0,2.632933194822976,52.73295537271407,740879.0,1.0
36530.56903809033,0.006512994905796889,84895.0,1.307435718412797,-17.591762322289238,76209.0,0.0
278.0,0.0005352182892210474,11920.0,0.05335831065285237,33.45733301185268,66280.0,0.0
21535.0,0.008597852885089493,122926.0,0.46160867031194974,38.106218490197364,188397.0,0.0
246.0,0.00039279545668650755,10186.083637223936,0.03709467284308049,-36.105258112256415,31930.474276596462,0.0
78929.0,0.01581144625797767,212426.0,0.8588422207527766,10.999518776461471,200006.0,0.0
10304.0,0.06826770779130156,2218085.0,0.012855520838607146,46.63151423939838,829991.0,1.0
163016.0,0.016615598090745205,185193.0,2.632933194822976,62.240455902914334,269599.0,0.0
27773.0,0.015412721618706804,255691.0,0.31937301556180175,12.033311337937072,356522.0,0.0
1201.0,0.0002768251566709966,7857.0,0.4090487997602245,29.972267652705682,20282.0,0.0
9050.0,0.00565799176233529,2426.0,0.26910104491489717,-37.1235313222979,189004.0,0.0
17263.0,0.004075457484369313,1974.0,0.6322834100597635,30.699367972690602,127564.0,0.0
14430.0,0.0024992132957537016,38630.0,1.2759410396753115,64.12753404254089,35287.0,1.0
56207.0,0.04736047855979382,835156.0,0.3303492173314881,37.19430871901699,442499.0,1.0
13669.0,0.014937914933018524,209341.0,0.1714924345853406,60.99031439150629,210793.0,0.0
41121.0,0.006302110445816366,98428.0,0.8474752672872403,49.543644966368454,162035.0,0.0
5600.0,0.0007205664702372515,17094.0,0.9300409882349815,84.31437035245753,25226.0,0.0
2887292.375,0.06826770779130156,5189096.0,1.8850016459775183,42.28992323728946,1453882.0,1.0
769.0,0.0008859020488403204,23952.0,0.21707527063838195,59.26758362959313,28650.0,0.0
46124.0,0.021172941833703798,218948.0,0.45186860659412315,40.26509389005714,296235.0,0.0
1467.0,0.0005929198696269421,16262.0,0.2975755805462246,23.626446358508563,9796.0,0.0
81418.0,0.02821449868495403,435674.0,0.5656261608317118,45.2213056878578,611329.0,0.0
36641.0,0.006098866767255464,88434.0,1.26867557900787,-2.3609467351461664,109436.0,1.0
21312.0,0.005927566559867803,3034.0,0.4824323718640877,69.74054667824001,212803.0,0.0
6544.0,0.0030528023838407477,52697.0,0.31960287974697454,14.631548136521642,53963.0,0.0
22012.0,0.004042099387568609,103361.0,0.47230578430825615,-8.665225950282865,142211.0,0.0
136848.0,0.008065402621868428,287828.0,1.3531310288010017,-34.43001357350105,99394.0,1.0
38262.73087348191,0.009071605851916313,145881.0,0.7293435721368321,-8.914150385077324,156808.0,0.0
67523.0,0.007225875481268769,112030.0,1.1285306171360896,-6.120543745578853,240010.0,0.0
35333.0,0.005703446680560826,91386.0,0.3964491583940785,-48.36858168321355,167555.0,0.0
1491631.0,0.06826770779130156,1466406.0,2.2019125093355325,38.18832879971781,3877256.0,0.0
1487.0,0.0002730066341913951,545.0,0.3770006769279135,10.531607782852342,23544.0,0.0
2887292.375,0.06826770779130156,1859103.0,2.632933194822976,45.19817069797436,649775.0,1.0
73541.0,0.024401254945137143,383486.0,0.3985497408947065,51.840748131794484,628847.0,0.0
152.0,0.0012483327798392286,58185.0,0.05517381566863768,49.51431423087832,67377.0,0.0
63790.0,0.015264615967492973,373191.0,0.3572181759148599,18.200548231267067,454069.0,0.0
134537.0,0.0588915511744406,1426635.0,0.4229279330638593,35.28571711804104,1662098.0,0.0
57849.0,0.0072185813137552336,155956.0,0.8435093277559172,-15.637630743985266,230793.0,0.0
62945.0,0.0068887453583802,134299.0,0.8548177389245797,43.03748014413068,236154.0,0.0
2887292.375,0.06826770779130156,2832817.0,2.632933194822976,47.915586588748845,2103482.0,1.0
11550.0,0.0011053018837893502,293.0,0.41719809757667503,-27.285594406663172,108107.0,0.0
2887292.375,0.06826770779130156,6223096.875,1.6856567634488613,50.75034841201336,5155507.0,0.0
7337.0,0.001014401145776047,723.0,0.5427810928416813,32.656657227914955,106764.0,0.0
2102946.0,0.06826770779130156,1915606.0,2.1539627366554486,38.824619994775624,3148725.0,1.0
177573.0,0.04711905817772083,841424.0,0.5019284927500584,34.89755412005428,1581971.0,0.0
8063.0,0.002984732779442095,2776.0,0.2987740370808854,15.42080177635668,187933.0,0.0
133516.0,0.009020066246036714,209542.0,1.4174608981612162,-10.050949279304913,460755.0,0.0
8083.0,0.002987948836069372,75733.0,0.19321128728723272,-39.6936924946721,176233.0,0.0
21051.0,0.004875535455318815,4309.0,0.3652059412107086,10.656037180316615,296410.0,0.0
29738.0,0.006666643571566409,5366.0,0.5314773149904733,68.37920707973636,307301.0,0.0
132471.0,0.018841213954657834,445579.0,0.791143228272392,-4.741339118512425,425699.0,1.0
45881.0,0.010169769738398945,185874.0,0.7810705847363952,1.3949954435570262,253225.0,1.0
42132.0,0.006148478152416524,159907.0,0.5574905146426606,16.51356752379558,231040.0,0.0
1708407.0,0.06826770779130156,2868936.0,1.6717842260308773,40.07043856918314,1529085.0,1.0
34479.0,0.007849615513239622,145631.0,0.5281816360257284,-7.96960036027044,239859.0,1.0
7123.0,0.002577514389664273,1670.0,0.15112098547091488,-48.36858168321355,182856.0,0.0
2887292.375,0.02607421479226428,455403.0,2.632933194822976,23.249440298356483,709740.0,0.0
148150.9726614714,0.01359752363937976,336738.0,1.1480199153728798,46.034551857476195,313523.0,0.0
5284.0,0.0012518226114096025,467.0,0.3117257002619345,83.78534202724865,131914.0,0.0
1405.0,0.0006098171740304393,18386.0,0.2235783677983498,23.41075128121252,38312.0,0.0
168337.0,0.010588710382938793,426625.0,1.2088833902250191,-22.11799029709622,188487.0,1.0
6095.0,0.006540914825811406,112374.0,0.13968317701193048,23.963397627847677,103437.0,1.0
3887.0,0.0013975113614790422,1811.0,0.2027045702136403,-48.36858168321355,80597.0,0.0
46275.0,0.01144547362091497,108046.0,0.41911634243983403,-7.65625266757232,408753.0,0.0
2094.0,0.00044439106152635696,48927.0,0.19920621934374202,3.6945318120324195,101032.0,0.0
40062.0,0.0046199606869408326,139338.0,0.64873488438975,26.092160038636035,80275.0,0.0
143776.0,0.018945691586250018,374075.0,1.23810610480449,41.43483053467335,608986.0,0.0
6067.0,0.00035017093548702044,760.0,0.47975151291343676,9.445604117941334,86016.0,0.0
81785.0,0.012029479222022145,485141.0,0.6297971157702399,59.99063687986087,198723.0,0.0
2887292.375,0.06826770779130156,3549286.0,2.632933194822976,48.457547316158724,2141690.0,1.0
240781.0,0.00936817425728987,268343.0,2.289674909924898,5.655564049842255,480422.0,0.0
63666.0,0.00799641345888017,212799.0,0.7735013638875241,3.3287592732676488,254905.0,0.0
324032.0,0.03349101613272546,976644.0,1.2300489347898154,32.221982172884864,1615855.0,0.0
78917.0,0.00725906492555977,206013.0,1.0403183505713465,-4.92666207439279,426247.0,0.0
25541.0,0.008037749597932332,199822.0,0.4084796021685995,30.296801890787417,269361.0,0.0
11488.0,0.005420398834803745,4916.0,0.19344108760769715,-27.7274134972014,153939.0,0.0
19792.0,0.002885310352899438,4312.0,0.5278355090457704,35.93545717101616,130738.0,0.0
164204.0,0.010168391796731365,501354.0,1.01913639542224,-38.07926134755837,64148.0,1.0
81229.0,0.005641680491120401,271175.0,1.2422273810288456,30.031610052522858,65414.0,0.0
69826.0,0.005745186528211605,240287.0,0.8121674610072152,56.57976827844943,81484.0,0.0
9898.0,0.0010969343949139368,31020.0,0.7391277724758913,76.98634792897553,88610.0,0.0
17727.0,0.0018589672764760476,9709.0,0.7494666597894035,-21.779004847677122,193615.0,0.0
46820.0,0.005657755750235619,4801.0,0.7276157529898372,64.24152512868363,408232.0,0.0
85618.0,0.011929265840287155,306964.0,0.7637805755767918,-13.11645901156174,437008.0,1.0
177543.0,0.01941702448947123,476146.0,0.7626988894700703,19.05928567358947,612091.0,0.0
246917.0,0.02296226074836007,876893.0,1.5686805426994161,23.586355022919037,860883.0,0.0
5788.0,0.0007264738944237797,47072.0,0.42417566794109907,34.219728059072445,138059.0,0.0
5020.0,0.002407106899106178,4303.0,0.20788884324352977,42.151851569090304,594541.0,0.0
71926.0,0.006056722446172991,189783.0,0.9085723063179414,43.130282572829664,221253.0,0.0
11601.0,0.0013964831875990407,83378.0,0.5284286024678222,74.12302340441603,50653.0,0.0
228623.0,0.05428607986767458,2485995.0,0.6563459048537724,14.984615805366696,1740411.0,0.0
60685.0,0.007646014908817146,278189.0,0.6361230467531833,-23.11058113482657,136439.0,0.0
251752.0,0.038995200577367585,1390104.0,0.7191091652170103,33.63158426062357,1109927.0,0.0
21942.0,0.005090606643396196,189180.0,0.4007994068563331,22.60532719979012,74039.0,1.0
2150396.0,0.06826770779130156,5107890.0,1.7808356797319744,36.45919202473499,2436388.0,1.0
186653.0,0.020208445271111243,124467.0,0.9439071281112467,31.208851668983982,836523.0,0.0
32008.0,0.0017978261747318735,22833.0,0.8128852779842639,6.862369065154817,48064.0,1.0
21052.0,0.00357611198269638,129776.0,0.6594035799237107,-39.73254682001228,164714.0,0.0
2887292.375,0.06826770779130156,1849850.0,2.632933194822976,29.554298644978836,1871079.0,1.0
376291.0,0.026102624665530146,647577.0,1.7722658765710455,51.05389526295913,969232.0,0.0
59291.0,0.006295848688346984,162361.0,0.8939365018769485,53.65794343793053,89591.0,0.0
266918.0,0.019451973976093044,618412.0,1.0438386582200563,47.63494235851316,703169.0,0.0
3499.0,0.0006684276351081296,269.0,0.42521801689691713,86.1547437636143,101350.0,0.0
-2107.0,0.001703848972345483,1272.0,-0.1297190139631098,41.83475181739962,72327.0,0.0
2887292.375,0.06826770779130156,6223096.875,1.8953586580524062,51.9783162614533,3965638.0,1.0
3307.0,0.0005239684045042676,56705.0,0.2551429788232099,-19.276181181081032,6235.0,0.0
7625.0,0.0015234757057587176,70136.0,0.4139182944286326,47.607118018020365,66171.0,0.0
121873.0,0.005567099720375771,232013.0,1.2535640374733084,67.79706767352238,274730.0,0.0
6243.0,0.0021621515776797263,85228.0,0.34852795369485406,-34.94648191513487,160149.0,1.0
1551109.0,0.06826770779130156,5613929.0,0.9506063550647655,36.7210926103441,3757171.0,0.0
344733.0,0.018278098944676146,782061.0,1.003427569070075,47.403987384691234,787756.0,0.0
68820.0,0.004938093170050532,230021.0,1.3171848991124793,-43.13967842030166,213494.0,0.0
249543.0,0.0211474417602617,109355.0,0.9123163863784911,8.56738284412163,1480913.0,0.0
83543.0,0.005430313597940951,6499.0,0.881582240839535,82.25410045686499,421884.0,0.0
173120.0,0.019637019604910544,535130.0,0.7252127380065095,-7.867530037078964,1005315.0,1.0
127084.0,0.009586879408070386,360516.0,0.9906188819049216,-4.140408618424485,415190.0,0.0
47076.0,0.004505920166079888,184774.0,0.751169693567571,37.95277827635621,230256.0,0.0
378769.0,0.025330268639769036,964012.0,0.98684391361491,45.07636219311605,1532751.0,0.0
29001.0,0.00313267748400741,123655.0,0.5949683415952438,46.130990745143514,120086.0,0.0
28819.0,0.004771487525255002,329093.0,0.5313968329714964,-4.062197521381154,540053.0,0.0
197253.0,0.009618588582657735,310804.0,0.9969427049947106,-8.689840672671286,310915.0,0.0
501994.0,0.056793586534979096,2980024.0,0.8027026393466064,10.680711325323102,1818346.0,1.0
2887292.375,0.06826770779130156,6223096.875,1.7074122767747397,46.988504571921546,2793842.0,1.0
-25715.0,0.002545990779952924,110329.0,-0.25367028781798306,11.824316242583608,180142.0,0.0
21692.0,0.0004425170857133613,49599.0,0.9102685527225179,57.582819990514366,120631.0,0.0
2887292.375,0.06826770779130156,5812306.0,2.632933194822976,49.32635788339139,3195837.0,1.0
107120.0,0.0052611629339812584,239154.0,1.0484512294490296,62.547822585037785,271611.0,0.0
-23410.0,0.005367576098565755,49544.0,-0.25367028781798306,-0.19745667009905135,340473.0,0.0
219839.0,0.008918000019630952,355879.0,1.645697847482701,7.06143719956571,504850.0,0.0
95404.0,0.006292128308259141,213283.0,0.9579092829666873,10.523429352658082,189817.0,1.0
122110.0,0.0070630214738550065,222925.0,1.0140758983200189,55.833359940189894,274056.0,0.0
17877.0,0.0007589430101418484,76160.0,0.7722639858100758,29.95775902403105,72044.0,0.0
8495.0,0.0031143389710776457,135461.0,0.1999089761130541,57.8031058390288,28117.0,0.0
50251.0,0.015274675763872408,207528.0,0.4931935249935199,20.99344921488433,301308.0,1.0
84837.0,0.009138685524796497,357503.0,0.7233595149738753,-14.60189262177949,350731.0,1.0
161041.0,0.008066859361447753,12243.0,1.6729968106878317,-3.459130545336233,866905.0,0.0
512397.0,0.040738209970683066,1301147.0,1.2173041510908513,37.9161641184831,2252897.0,0.0
341374.0,0.019676242303340957,488501.0,1.0902863893310641,7.260553081146582,423282.0,0.0
4860.0,0.0003531617568925794,850.0,0.426067250244375,86.72509725052748,108435.0,0.0
447182.0,0.026122185819903068,852272.0,1.5113657283553459,28.7099398843223,1505070.0,0.0
130450.0,0.010774378816002225,544019.0,0.8249401183272099,26.192141119237313,382632.0,0.0
2887292.375,0.06826770779130156,3995790.0,2.632933194822976,31.51842724604686,5004374.0,0.0
144771.0,0.01721954804560425,66295.0,1.0713742572235117,60.074843282960366,2234915.0,0.0
215091.0,0.009740563281623166,361877.0,1.0681732098199965,-27.618057798860388,368455.0,1.0
142460.0,0.00980230433575437,377539.0,1.1058016005946458,30.022448077319613,412615.0,0.0
5419.0,0.0022962933631293417,81354.0,0.240249799496269,27.482604296843565,76497.0,0.0
515517.0,0.039541739288521706,1957555.0,0.8641349136473565,37.648807223408795,2174939.0,0.0
25691.0,0.002940672613294194,9409.0,0.5124955066127101,-0.1530520494904558,203546.0,0.0
90449.0,0.004340074433296663,54935.0,0.9378058335796677,12.325268932723862,320559.0,0.0
738336.0,0.03268218089704435,1400575.0,1.5130894608077705,27.85192353038199,2288069.0,0.0
282563.0,0.014210315975435346,416916.0,0.9037005305890075,-3.982267608253118,532469.0,1.0
768605.0,0.017460213684222493,638342.0,2.31663463355892,13.506288732363007,447284.0,1.0
2769902.0,0.06826770779130156,6223096.875,1.182683657020894,28.9481133901269,4598038.0,0.0
211373.0,0.011661490333064966,695171.0,1.063410343836833,30.819709725634592,661413.0,0.0
308000.0,0.02417411940023876,980013.0,0.9676547269697783,-27.262555812650582,1518188.0,1.0
29925.0,0.0027806146177236477,139152.0,0.7532950522674747,20.4913977014474,67373.0,0.0
105270.0,0.005321723704794202,346373.0,0.9669777156049371,36.30373679848214,292870.0,0.0
104614.0,0.004318746010785874,27247.0,0.9030493085259926,19.421750211291137,683665.0,0.0
33423.0,0.0036247288107690455,155867.0,0.5952270706771373,15.833251384270927,176690.0,0.0
24896.0,0.0032594531726073996,83591.0,0.9236843638149915,-13.03222242646782,211650.0,1.0
36641.0,0.0015815503150295135,113333.0,1.0003437222636746,18.64848219005413,75141.0,0.0
272605.0,0.010640089251422553,46258.0,1.2046756821538747,-8.222031199830708,893920.0,0.0
2887292.375,0.06826770779130156,5224695.0,2.632933194822976,37.31972650089702,5363615.75,0.0
54369.0,0.0028743412844123573,20792.0,1.0254215678582421,-17.56532138870379,355678.0,0.0
182811.0,0.02104768508483884,533274.0,1.0368748476047336,39.13163270585924,690954.0,1.0
127619.0,0.005329952310858029,286003.0,1.185328083124082,11.474968558260217,209348.0,0.0
2887292.375,0.06826770779130156,6223096.875,2.632933194822976,53.28413712578402,3878719.0,1.0
-75392.0,0.004448592141803207,20421.0,-0.25367028781798306,2.1117263179212045,499038.0,0.0
473302.0,0.022366341577717025,113163.0,1.1341752394224707,2.2787647669892297,2242063.0,0.0
-59111.0,0.007817333850094964,54155.0,-0.25367028781798306,-6.107137028756998,546648.0,0.0
145959.0,0.00450779813567497,288732.0,1.3959684583184453,33.6913196071093,870616.0,0.0
239994.0,0.012699875094562291,121000.0,0.9148456399539546,4.450986112635139,802126.0,0.0
111809.0,0.005143590192458262,11805.0,0.8300952572709526,56.19774689854373,560281.0,0.0
820603.0,0.03894340738944067,2888056.0,0.9948535610856706,18.539456033160217,2560442.0,0.0
272556.0,0.012743424266335566,714710.0,1.118151488284098,2.9878532579233603,656733.0,0.0
628097.0,0.028908827612045728,1256022.0,1.0074421475067235,1.248699526358929,2377648.0,0.0
185139.0,0.01312322176359161,82542.0,1.0113725673788139,22.58850118413488,2863814.0,0.0
60441.0,0.003103239907200672,1484727.0,1.6493785869774928,-48.36858168321355,-1371612.0,1.0
61729.0,0.0032797293885885046,189772.0,0.8807813897423048,35.931957657812326,258506.0,0.0
229201.0,0.006851518115999832,699094.0,0.9050837090184367,-29.51646665308855,663144.0,0.0
446522.0,0.015618681276483156,1002893.0,1.1652195474698146,33.04025602023329,857514.0,0.0
2887292.375,0.06826770779130156,6223096.875,1.6301519231834751,60.97102097063696,3480275.0,1.0
140685.0,0.009490269318125378,642625.0,1.0159385767515472,-24.64195948328834,565975.0,1.0
716697.0,0.05316211006039902,3596847.0,0.8219463695811824,3.0408192568658814,1932952.0,1.0
323222.0,0.012323973160205967,36695.0,1.575756990739109,-10.186693107625041,1275617.0,0.0
78288.0,0.006121803023545519,522199.0,0.7961192238569743,-44.50208007941295,758900.0,0.0
47008.0,0.002277036553888694,13837.0,0.8058313058125348,32.97671136304405,306754.0,0.0
610995.0,0.04004473263543031,2014094.0,1.1543921001751498,7.356809245304191,2743627.0,1.0
384428.0,0.008046677907334293,447778.0,2.0574637088016745,-6.162445733129696,601797.0,0.0
20596.0,0.0013297535774937435,2132.0,0.7560115508698207,-16.407082294123178,198165.0,0.0
198816.0,0.004670362819101964,317100.0,1.4959287002050266,-8.175928529585038,347167.0,0.0
37233.0,0.0005571948495401873,300860.0,1.1685329361331926,-25.064274807341576,500368.0,0.0
2887292.375,0.06826770779130156,6223096.875,1.9927663440398409,43.118388742594696,4219873.0,1.0
812940.0,0.033359178139405,4635688.0,1.0093682369742434,18.03057632875825,2770674.0,0.0
591047.0,0.008248209033801182,542832.0,2.632933194822976,-7.492734737377529,310132.0,1.0
159139.0,0.0065846897097942185,410696.0,1.2322332055872534,35.739012280690915,222011.0,0.0
46920.0,0.0023240583322836584,217776.0,1.0711595096226285,-16.943661625699637,360041.0,0.0
226006.0,0.0174612725939199,122186.0,0.9893999553643622,56.35804363294637,3837272.0,0.0
52679.0,0.0028635550004203134,28577.0,0.8435146534630953,-25.134254042538977,568909.0,0.0
314173.0,0.013066123665131638,1752053.0,1.0765379771127273,-25.17845679028967,1064255.0,1.0
231397.0,0.01714327484768439,736920.0,1.206005128663236,10.342539335159099,643393.0,1.0
43237.0,0.005610604266250247,289012.0,0.4907162616539012,61.68567340937353,160559.0,0.0
146466.0,0.004150583153522397,402115.0,0.8685002422877658,-11.7198209090617,199349.0,0.0
68656.0,0.0022721277037154536,403079.0,0.9813259907310319,-31.792922179684794,500768.0,0.0
986436.0,0.06317933616260583,5470331.0,0.9594826359628903,20.36907683204513,2397159.0,1.0
2887292.375,0.06826770779130156,6223096.875,2.5442719047445257,42.37364264416561,5363615.75,0.0
889059.0,0.039381120855499246,2632742.0,1.401163865956444,-11.555988812856647,4221113.0,1.0
195464.0,0.015220578164673426,854873.0,0.9242747185585279,14.212367654171485,427150.0,1.0
284402.0,0.009048695126554554,57836.0,1.2389892358557129,-10.619910009283494,1052270.0,0.0
354967.0,0.01545325200946937,1165343.0,1.2172306895059577,2.429770570994809,1000962.0,0.0
1651188.0,0.026047474289662094,1410672.952521133,2.4991460583494303,-24.463810985084894,2773215.515722267,0.0
79495.0,0.003122958034671006,250659.0,1.1842465342223338,14.175956136146295,154115.0,0.0
687566.0,0.019612923034097268,589753.0,1.5807128052253097,-1.2120645315896854,2545184.0,0.0
189505.0,0.0032193102589435406,15685.0,1.636737614563212,-14.989225383374603,654218.0,0.0
2887292.375,0.06826770779130156,6223096.875,1.0348149060359375,23.80331518017351,5363615.75,0.0
328059.0,0.015260973589588826,62800.0,1.6702715301792805,-46.2028497459888,745527.0,1.0
1092540.0,0.03978133635883402,2428905.0,1.8503565349837447,43.989244889768955,2625324.0,0.0
117158.0,0.011398184571381866,1059129.0,0.9183720581864006,-20.96843787153273,1086281.0,0.0
2887292.375,0.06826770779130156,6223096.875,1.5347068576870178,58.76462235148546,3513926.0,1.0
481840.0,0.01484225271602525,673775.0,1.3634981163328987,-3.4394014533609885,248369.0,1.0
662024.0,0.016021171319896194,1382623.0,1.5044947537533624,30.308199046945933,1255507.0,0.0
-120387.0,0.004963512037584073,12403.0,-0.25367028781798306,-16.640986768620056,531684.0,0.0
94794.0,0.0036150655664578435,375134.0,1.1279822024556347,8.598900309319168,524771.0,0.0
92672.0,0.0041180956913360895,394618.0,1.5234513063391106,32.91736908554486,116352.0,0.0
237261.0,0.003984013942060367,23605.0,2.1216759864061645,46.83622522152715,718749.0,0.0
618812.0,0.02383478846859178,2076460.0,0.8288031085674855,-25.21092077143787,4056293.0,0.0
317855.0,0.008995716529665585,1045585.0,1.596018096657473,4.404765793543824,401634.0,0.0
183804.0,0.004853430051157429,563348.0,1.5175316918202941,34.64895310174035,594386.0,0.0
174336.0,0.004350444350540343,71621.0,1.2591287848037855,-6.19997811202921,824764.0,0.0
194792.0,0.004467940301911979,17161.0,1.5636809115446053,49.29732441995217,843283.0,0.0
364505.0,0.027673881585895996,1769616.0,0.9655009905321543,0.9648043884555959,1036595.0,1.0
1446626.0,0.03850894909635468,4936938.0,1.5016706538354367,44.844791914725704,1367851.0,0.0
196641.0,0.005374683102601388,11156.0,1.5255038446550966,28.1145177860028,529582.0,0.0
989326.0,0.028379612077382863,2403458.0,1.122258660607635,8.7758371738962,77199.0,0.0
380182.0,0.02132751530529688,2299977.0,1.0302112507267303,1.5180900857274287,949023.0,1.0
